0.015 4.99948e-06
0.02 8.42636e-06
0.025 1.44092e-05
0.03 2.12865e-05
0.035 3.38189e-05
0.04 5.02361e-05
0.05 0.000104358
0.055 0.000163266
0.06 0.000259846
0.065 0.0003278
0.075 0.00071034
0.08 0.0010651
0.085 0.00151275
0.09 0.00234264
0.095 0.00340089
0.1 0.0053285
0.105 0.00776983
0.11 0.0121835
0.115 0.0175623
0.12 0.0254512
0.125 0.0354853
0.13 0.0436433
0.135 0.0512538
0.14 0.0659287
0.145 0.0784094
0.15 0.0877408
0.155 0.100113
0.16 0.1228
0.165 0.150585
0.17 0.177852
0.175 0.19706
0.18 0.229468
0.185 0.275832
0.19 0.313379
0.195 0.365014
0.2 0.437425
0.205 0.505539
0.21 0.532488
0.215 0.698646
0.22 0.769267
0.225 0.887373
0.23 1.03734
0.235 1.14945
0.24 1.43541
0.245 1.44502
0.25 1.77759
0.255 1.92538
0.26 2.40024
0.265 2.52516
0.27 3.07225
0.275 3.50075
0.28 3.99224
0.285 4.40776
0.29 5.16927
0.295 5.55293
0.3 6.68264
0.305 6.72151
0.31 7.70153
0.315 9.24957
0.32 10.6473
0.325 11.8785
0.33 13.8351
0.335 16.6146
0.34 17.5325
0.345 19.9818
0.35 23.259
0.355 26.3746
0.36 29.9263
0.365 32.3487
0.37 37.7321
0.375 46.6746
0.38 53.5415
0.385 63.2709
0.39 69.3176
0.395 81.6892
0.4 88.9302
0.405 107.204
0.41 130.21
0.415 146.034
0.42 179.979
0.425 184.482
0.43 221.663
0.435 268.223
0.44 307.146
0.445 397.653
0.45 429.262
0.455 578.812
0.46 722.014
0.465 858.996
0.47 1056.33
0.475 1299.96
0.48 1663.23
0.485 1959.37
0.49 2701.82
0.495 3454.92
0.5 4837.49
0.505 6590.47
0.51 8654.49
0.515 13300.5
0.52 21362.6
0.525 30093.5
0.53 52940.6
0.535 81328.5
0.54 133010
0.545 192572
