0.01 7.15391e-06
0.015 1.03996e-05
0.02 1.57584e-05
0.025 2.60268e-05
0.035 6.73536e-05
0.04 9.75836e-05
0.045 0.00015521
0.055 0.000321165
0.06 0.000510718
0.065 0.000660907
0.07 0.000943634
0.075 0.00139829
0.08 0.0020018
0.085 0.00302135
0.09 0.00457215
0.095 0.00648192
0.1 0.010401
0.105 0.0151339
0.11 0.0234138
0.115 0.0347091
0.12 0.0493734
0.125 0.0676175
0.13 0.0845857
0.135 0.0961707
0.14 0.128495
0.145 0.154161
0.15 0.174516
0.155 0.195513
0.16 0.238132
0.165 0.303701
0.17 0.354216
0.175 0.412632
0.18 0.470346
0.185 0.533522
0.19 0.596978
0.195 0.699622
0.2 0.843231
0.205 0.990176
0.21 1.01201
0.215 1.35851
0.22 1.54089
0.225 1.79173
0.23 1.98262
0.235 2.11362
0.24 2.83032
0.245 2.77147
0.25 3.49586
0.255 3.89923
0.26 4.6797
0.265 4.66988
0.27 5.74735
0.275 6.82136
0.28 7.88528
0.285 8.40071
0.29 10.2476
0.295 11.3219
0.3 12.9821
0.305 13.1517
0.31 14.6966
0.315 18.2466
0.32 21.0599
0.325 22.2574
0.33 26.8046
0.335 33.4236
0.34 33.724
0.345 38.8954
0.35 44.8374
0.355 49.0038
0.36 57.8368
0.365 58.3381
0.37 70.3512
0.375 88.7386
0.38 105.08
0.385 120.766
0.39 133.66
0.395 157.628
0.4 172.457
0.405 202.8
0.41 257.534
0.415 287.779
0.42 353.663
0.425 353.19
0.43 421.066
0.435 501.367
0.44 571.063
0.445 772.008
0.45 802.371
0.455 1063.02
0.46 1472.26
0.465 1674.05
0.47 2081.04
0.475 2658.75
0.48 3195.07
0.485 4079.16
0.49 5156.02
0.495 6735.96
0.5 9592.9
0.505 13046.2
0.51 16840.9
0.515 24888
0.52 39735.8
0.525 62687.2
0.53 98545.9
0.535 149961
0.54 265491
0.545 344851
