0.01 3.95974e-06
0.015 6.1283e-06
0.02 8.97444e-06
0.025 1.55653e-05
0.03 2.32551e-05
0.035 3.86589e-05
0.04 5.58061e-05
0.045 8.73645e-05
0.05 0.000128714
0.06 0.000289579
0.065 0.000381804
0.07 0.000542917
0.08 0.0011603
0.085 0.0017226
0.09 0.00259703
0.095 0.00371159
0.1 0.00588267
0.105 0.00857265
0.11 0.0133272
0.115 0.0195567
0.12 0.0281323
0.125 0.0387594
0.13 0.04828
0.135 0.0557541
0.14 0.0733136
0.145 0.0874858
0.15 0.0984338
0.155 0.111161
0.16 0.136117
0.165 0.170862
0.17 0.199924
0.175 0.229589
0.18 0.263366
0.185 0.304729
0.19 0.344021
0.195 0.402303
0.2 0.484187
0.205 0.566149
0.21 0.583125
0.215 0.776969
0.22 0.872959
0.225 1.00985
0.23 1.14196
0.235 1.24071
0.24 1.61267
0.245 1.59392
0.25 1.99637
0.255 2.20779
0.26 2.68464
0.265 2.73717
0.27 3.35328
0.275 3.91341
0.28 4.49766
0.285 4.87164
0.29 5.85166
0.295 6.40449
0.3 7.46083
0.305 7.56816
0.31 8.51773
0.315 10.4238
0.32 12.0928
0.325 12.995
0.33 15.4267
0.335 19.0289
0.34 19.5322
0.345 22.3899
0.35 25.8686
0.355 28.7389
0.36 33.4713
0.365 34.8268
0.37 41.2933
0.375 51.586
0.38 60.3364
0.385 70.0935
0.39 77.2844
0.395 91.2745
0.4 99.4477
0.405 117.879
0.41 147.373
0.415 164.989
0.42 203.243
0.425 204.407
0.43 245.021
0.435 293.368
0.44 337.214
0.445 445.195
0.45 469.576
0.455 627.037
0.46 835.174
0.465 963.942
0.47 1192.65
0.475 1509.42
0.48 1853.07
0.485 2308.01
0.49 2995.36
0.495 3887.43
0.5 5481.58
0.505 7467.88
0.51 9706.96
0.515 14604.1
0.52 23346.7
0.525 35798.3
0.53 57784.5
0.535 88298
0.54 152280
0.545 207630
