0.005 2.45012e-06
0.015 5.7503e-06
0.02 8.97938e-06
0.025 1.38022e-05
0.03 2.24375e-05
0.035 3.65569e-05
0.04 4.29626e-05
0.045 8.35748e-05
0.05 0.000123672
0.055 0.000173504
0.06 0.000276874
0.07 0.000520036
0.075 0.000767433
0.08 0.00110748
0.085 0.00165292
0.09 0.0024919
0.095 0.00356329
0.1 0.00566679
0.105 0.00825944
0.11 0.0128608
0.115 0.0188747
0.12 0.027062
0.125 0.0373558
0.13 0.0463321
0.135 0.0535207
0.14 0.0704279
0.145 0.0840566
0.15 0.094651
0.155 0.106646
0.16 0.13074
0.165 0.164128
0.17 0.192041
0.175 0.220459
0.18 0.252943
0.185 0.292806
0.19 0.330464
0.195 0.387209
0.2 0.465886
0.205 0.544697
0.21 0.560924
0.215 0.747777
0.22 0.84054
0.225 0.972389
0.23 1.10026
0.235 1.19755
0.24 1.55443
0.245 1.53749
0.25 1.92948
0.255 2.13426
0.26 2.59204
0.265 2.64625
0.27 3.24129
0.275 3.78638
0.28 4.3463
0.285 4.71296
0.29 5.65989
0.295 6.20346
0.3 7.23135
0.305 7.31268
0.31 8.23183
0.315 10.0936
0.32 11.7007
0.325 12.597
0.33 14.9251
0.335 18.4126
0.34 18.9118
0.345 21.6863
0.35 25.0556
0.355 27.8364
0.36 32.4193
0.365 33.6953
0.37 39.9577
0.375 49.9091
0.38 58.5042
0.385 67.8708
0.39 74.7782
0.395 88.4293
0.4 96.2536
0.405 114.165
0.41 142.777
0.415 159.874
0.42 196.737
0.425 197.999
0.43 237.18
0.435 284.241
0.44 326.141
0.445 430.95
0.45 454.615
0.455 607.16
0.46 809.69
0.465 933.989
0.47 1155.99
0.475 1461.69
0.48 1795.81
0.485 2233.1
0.49 2902.11
0.495 3767.22
0.5 5307.66
0.505 7233.65
0.51 9404.81
0.515 14158.8
0.52 22632.7
0.525 34628.5
0.53 55935.8
0.535 85550.4
0.54 147616
0.545 200849
