0.005 6.35326e-06
0.01 8.16095e-06
0.015 1.29772e-05
0.02 2.40598e-05
0.045 0.000201905
0.05 0.000321904
0.055 0.000420299
0.06 0.000670965
0.065 0.00099371
0.07 0.00137701
0.075 0.00190636
0.08 0.00299289
0.085 0.0041939
0.09 0.00609483
0.095 0.0092997
0.1 0.0138851
0.105 0.02039
0.11 0.0327099
0.115 0.044737
0.12 0.0667548
0.125 0.0963042
0.13 0.114834
0.135 0.142327
0.14 0.17157
0.145 0.201258
0.15 0.22094
0.155 0.260974
0.16 0.322329
0.165 0.367512
0.17 0.446787
0.175 0.454942
0.18 0.546364
0.185 0.727001
0.19 0.847463
0.195 0.974286
0.2 1.15542
0.205 1.2885
0.21 1.4535
0.215 1.81561
0.22 1.89004
0.225 2.15769
0.23 2.78598
0.235 3.30211
0.24 3.62528
0.245 3.84671
0.25 4.48704
0.255 4.61276
0.26 6.14457
0.265 7.16135
0.27 8.49259
0.275 8.94926
0.28 9.99579
0.285 11.6757
0.29 12.8075
0.295 13.0996
0.3 17.1496
0.305 16.9296
0.31 20.4524
0.315 23.1405
0.32 26.2005
0.325 32.486
0.33 35.6705
0.335 39.9867
0.34 45.6559
0.345 51.1361
0.35 60.3803
0.355 73.4836
0.36 76.7488
0.365 94.8472
0.37 103.766
0.375 124.308
0.38 133.978
0.385 166.256
0.39 179.114
0.395 209.648
0.4 227.694
0.405 289.77
0.41 323.939
0.415 362.813
0.42 448.083
0.425 486.104
0.43 588.531
0.435 735.394
0.44 841.595
0.445 1020.1
0.45 1179.73
0.455 1651.65
0.46 1695.78
0.465 2185.88
0.47 2631.16
0.475 3031.08
0.48 4297.96
0.485 4437.93
0.49 7100.59
0.495 8749.62
0.5 11972.4
0.505 16299.6
0.51 21949.1
0.515 36244.6
0.52 58883.7
0.525 67285.9
0.535 230407
0.54 320953
0.545 568425
