0.005 5.36711e-06
0.01 5.78713e-06
0.015 1.08103e-05
0.035 4.50019e-05
0.055 0.000313195
0.07 0.00102317
0.075 0.0014234
0.08 0.00223812
0.085 0.00311696
0.09 0.00455509
0.095 0.00690102
0.1 0.010337
0.105 0.0151432
0.11 0.0243494
0.115 0.0333728
0.12 0.0497136
0.125 0.0716294
0.13 0.0858284
0.135 0.106567
0.14 0.127652
0.145 0.150396
0.15 0.164711
0.155 0.194359
0.16 0.240808
0.165 0.275493
0.17 0.333124
0.175 0.340401
0.18 0.408987
0.185 0.5452
0.19 0.636179
0.195 0.729646
0.2 0.865171
0.205 0.96602
0.21 1.08955
0.215 1.36528
0.22 1.41962
0.225 1.62364
0.23 2.08807
0.235 2.48709
0.24 2.72788
0.245 2.89057
0.25 3.37473
0.255 3.4727
0.26 4.62739
0.265 5.39744
0.27 6.40691
0.275 6.73241
0.28 7.53241
0.285 8.78838
0.29 9.64371
0.295 9.86712
0.3 12.9225
0.305 12.7848
0.31 15.4124
0.315 17.4411
0.32 19.7581
0.325 24.5096
0.33 27.044
0.335 30.1197
0.34 34.2483
0.345 38.2538
0.35 45.5321
0.36 58.0045
0.365 71.9037
0.37 78.0771
0.375 93.7256
0.38 100.631
0.385 125.509
0.39 135.546
0.395 157.61
0.4 172.687
0.405 217.224
0.41 242.315
0.415 274.304
0.42 338.286
0.425 366.327
0.43 443.834
0.435 554.142
0.44 636.23
0.445 765.01
0.45 886.534
0.46 1282.34
0.465 1648.04
0.47 1989.85
0.475 2291.75
0.48 3258.1
0.485 3359.41
0.49 5352.41
0.495 6576.5
0.5 9018.79
0.505 12265
0.51 16564.3
0.515 27290.2
0.52 44358.8
0.525 50890.4
0.54 241755
0.545 431600
