0.005 3.95497e-06
0.015 9.46991e-06
0.02 1.56187e-05
0.025 2.47637e-05
0.03 3.94887e-05
0.035 6.4262e-05
0.04 9.41593e-05
0.045 0.000147864
0.05 0.0002161
0.055 0.000306617
0.06 0.000489759
0.065 0.00064532
0.07 0.00091344
0.075 0.00133209
0.08 0.00195025
0.085 0.00290499
0.09 0.00435981
0.095 0.00626651
0.1 0.00995114
0.105 0.0145534
0.11 0.0225261
0.115 0.0330471
0.12 0.0474572
0.125 0.0653185
0.13 0.0813295
0.135 0.093694
0.14 0.122954
0.145 0.146881
0.15 0.165736
0.155 0.187738
0.16 0.228819
0.165 0.287599
0.17 0.336922
0.175 0.386786
0.18 0.44242
0.185 0.511233
0.19 0.576684
0.195 0.673165
0.2 0.81301
0.205 0.942666
0.21 0.979774
0.215 1.29906
0.22 1.45309
0.225 1.6845
0.23 1.91035
0.235 2.05423
0.24 2.68633
0.245 2.65601
0.25 3.32306
0.255 3.6543
0.26 4.45232
0.265 4.53187
0.27 5.54281
0.275 6.47728
0.28 7.45168
0.285 8.00553
0.29 9.64112
0.295 10.608
0.3 12.3296
0.305 12.4781
0.31 14.0445
0.315 17.2229
0.32 19.7863
0.325 21.3424
0.33 25.4149
0.335 31.2145
0.34 31.7584
0.345 36.4451
0.35 42.2468
0.355 46.9873
0.36 54.6319
0.365 56.4162
0.37 67.3617
0.375 84.4826
0.38 98.8265
0.385 114.998
0.39 126.728
0.395 149.128
0.4 163.036
0.405 193.569
0.41 241.64
0.415 270.464
0.42 332.742
0.425 335.7
0.43 400.783
0.435 479.779
0.44 545.726
0.445 728.512
0.45 769.046
0.455 1025.93
0.46 1370.91
0.465 1580.82
0.47 1956.99
0.475 2469.74
0.48 3022.18
0.485 3777.32
0.49 4896.14
0.495 6341.99
0.5 9002.96
0.505 12243.3
0.51 15869.2
0.515 23793.9
0.52 38009.8
0.525 58007.6
0.53 94888.8
0.535 144332
0.54 247556
0.545 334693
